team_id,team_abbreviation,season,top1_pie,top1_ts_pct,top1_efg_pct,top1_usg_pct,top1_ast_to,top1_stl,top1_blk,top1_def_rating,top1_net_rating,top1_oreb_pct,top1_dreb_pct
1610612754,IND,2021-22,0.4,1.0,1.0,0.5,0.0,0.0,0.0,66.7,133.3,0.0,0.0
1610612754,IND,2022-23,0.159,0.624,0.586,0.238,4.15,1.6,0.4,117.9,-1.0,0.018,0.092
1610612754,IND,2023-24,0.2,0.532,0.0,0.083,0.0,0.3,0.0,79.2,0.0,0.0,0.308
1610612754,IND,2024-25,0.16,0.64,0.656,0.182,1.2,0.1,0.6,93.6,19.0,0.151,0.192
1610612755,PHI,2015-16,0.133,0.605,0.568,0.236,1.45,0.3,0.3,111.6,-9.3,0.081,0.178
1610612755,PHI,2016-17,0.174,0.584,0.508,0.356,0.56,0.9,2.5,98.7,4.1,0.08,0.218
1610612755,PHI,2017-18,0.177,0.573,0.514,0.33,0.85,0.6,1.8,98.9,11.7,0.078,0.255
1610612755,PHI,2018-19,0.196,0.593,0.517,0.327,1.04,0.7,1.9,104.8,7.6,0.075,0.292
1610612755,PHI,2019-20,0.194,0.59,0.512,0.315,0.96,0.9,1.3,102.0,5.2,0.091,0.279
1610612755,PHI,2020-21,0.203,0.636,0.545,0.352,0.91,1.0,1.4,105.8,12.0,0.078,0.254
1610612755,PHI,2021-22,0.212,0.616,0.534,0.375,1.33,1.1,1.5,107.8,7.9,0.068,0.273
1610612755,PHI,2022-23,0.213,0.655,0.573,0.37,1.21,1.0,1.7,110.2,8.8,0.057,0.243
1610612755,PHI,2023-24,0.225,0.644,0.561,0.387,1.46,1.2,1.7,109.5,10.3,0.074,0.239
1610612755,PHI,2024-25,0.169,0.58,0.481,0.342,1.37,0.7,0.9,109.5,-5.5,0.062,0.207
1610612756,PHX,2015-16,0.139,0.557,0.502,0.27,1.73,2.0,0.6,104.8,-1.7,0.016,0.1
1610612756,PHX,2016-17,0.141,0.563,0.485,0.275,1.87,1.4,0.5,111.6,-3.8,0.023,0.124
1610612756,PHX,2017-18,0.129,0.612,0.567,0.164,1.05,0.4,0.9,110.4,-8.6,0.116,0.228
1610612756,PHX,2018-19,0.139,0.608,0.585,0.21,0.99,0.9,0.9,113.3,-8.1,0.101,0.24
1610612756,PHX,2019-20,0.138,0.618,0.544,0.294,1.73,0.7,0.3,112.2,2.7,0.012,0.106
1610612756,PHX,2020-21,0.15,0.599,0.557,0.221,3.99,1.4,0.3,108.8,6.5,0.012,0.131
1610612756,PHX,2021-22,0.152,0.651,0.631,0.214,0.43,0.3,1.1,104.6,5.8,0.134,0.266
1610612756,PHX,2022-23,0.185,0.677,0.614,0.305,1.51,0.7,1.4,110.3,6.8,0.012,0.166
1610612756,PHX,2023-24,0.148,0.626,0.581,0.283,1.55,0.9,1.2,113.3,4.8,0.016,0.155
1610612756,PHX,2024-25,0.142,0.642,0.598,0.283,1.38,0.8,1.2,117.4,-1.0,0.011,0.147
1610612757,POR,2015-16,0.143,0.56,0.497,0.304,2.12,0.9,0.4,107.8,1.6,0.016,0.093
1610612757,POR,2016-17,0.159,0.586,0.516,0.304,2.23,0.9,0.3,110.4,1.4,0.017,0.118
1610612757,POR,2017-18,0.165,0.594,0.519,0.295,2.33,1.1,0.4,104.5,6.1,0.022,0.094
1610612757,POR,2018-19,0.155,0.588,0.522,0.281,2.6,1.1,0.4,107.9,8.2,0.023,0.1
1610612757,POR,2019-20,0.168,0.627,0.563,0.294,2.73,1.1,0.3,114.3,1.4,0.013,0.092
1610612757,POR,2020-21,0.158,0.623,0.554,0.306,2.49,0.9,0.3,115.6,4.0,0.012,0.104
